Date,Open,High,Low,Close,Volume,Adj Close
2012-05-14,66.510002,66.620003,63.669998,63.939999,16941400,57.669205
2012-05-07,67.900002,68.589996,66.43,67.339996,16988300,60.735752
2012-04-30,70.730003,72.769997,67.970001,68.300003,14435000,61.601608
2012-04-23,67.809998,71.050003,67.68,70.800003,11930100,63.856426
2012-04-16,68.980003,70.120003,67.949997,68.959999,14948600,62.196877
2012-04-09,69.419998,70.139999,68.099998,68.699997,15474800,61.962372
2012-04-02,71.57,72.989998,70.410004,70.50,14323000,63.585846
2012-03-26,72.900002,73.00,70.169998,71.75,13466000,64.713257
2012-03-19,74.760002,75.470001,71.150002,72.260002,15501100,65.173241
2012-03-12,74.120003,75.029999,73.440002,74.800003,16534900,67.464134
2012-03-05,74.419998,74.870003,72.580002,74.190002,13197300,66.656494
2012-02-27,75.93,76.309998,74.440002,74.739998,14712500,67.150635
2012-02-21,75.370003,76.50,75.050003,76.230003,13271900,68.489342
2012-02-13,73.779999,75.269997,73.059998,74.870003,14159200,67.267441
2012-02-06,72.360001,74.300003,72.25,73.040001,13280700,65.623268
2012-01-30,70.660004,72.839996,70.129997,72.769997,14310100,65.380676
2012-01-23,71.629997,73.160004,70.709999,71.480003,13889100,64.221672
2012-01-17,70.220001,71.639999,69.550003,71.379997,14146600,64.131821
2012-01-09,70.589996,71.980003,68.739998,69.440002,15014100,62.388821
2012-01-03,70.599998,71.400002,70.00,70.440002,14960200,63.287277
2011-12-27,69.449997,70.099998,68.360001,69.129997,7808200,62.110298
2011-12-19,66.419998,69.68,64.800003,69.599998,10685700,62.532574
2011-12-12,69.339996,69.959999,65.459999,66.139999,20871500,59.423912
2011-12-05,71.699997,72.169998,68.43,70.190002,15705700,62.796864
2011-11-28,66.160004,71.540001,65.610001,70.419998,20119700,63.002636
2011-11-21,66.919998,67.349998,63.830002,63.830002,16910500,57.106766
2011-11-14,71.82,71.980003,67.730003,68.150002,21297100,60.971737
2011-11-07,71.279999,72.900002,69.419998,72.260002,18529600,64.648834
2011-10-31,71.800003,71.849998,66.339996,71.260002,23254300,63.754162
2011-10-24,68.760002,73.190002,67.489998,73.040001,22353300,65.346672
2011-10-17,66.419998,68.830002,64.589996,68.550003,22667600,61.329609
2011-10-10,62.029999,66.620003,62.02,66.599998,18148400,59.584999
2011-10-03,57.84,62.18,54.259998,60.900002,32440500,54.485382
2011-09-26,59.130001,63.330002,57.950001,58.509998,28514300,52.347118
2011-09-19,65.449997,67.169998,58.259998,58.700001,27727700,52.517109
2011-09-12,63.759998,67.760002,63.34,67.089996,24008900,60.023384
2011-09-06,64.110001,68.559998,63.57,64.889999,22852400,57.828053
2011-08-29,66.849998,69.650002,65.650002,66.220001,24402300,59.013313
2011-08-22,65.169998,66.809998,62.50,65.809998,25975100,58.64793
2011-08-15,67.849998,69.599998,63.00,63.240002,29097200,56.357624
2011-08-08,65.309998,67.849998,61.099998,66.959999,44869800,59.672775
2011-08-01,77.800003,77.849998,64.470001,68.07,41137300,60.661976
2011-07-25,78.739998,79.970001,75.959999,76.449997,18625200,68.129982
2011-07-18,76.529999,79.830002,75.989998,79.730003,15858700,71.053024
2011-07-11,75.790001,76.949997,74.699997,76.860001,21970600,68.495369
2011-07-05,76.160004,77.650002,75.709999,76.889999,15400700,68.522102
2011-06-27,70.68,76.139999,70.510002,76.059998,18235800,67.782425
2011-06-20,71.300003,74.080002,70.449997,70.93,24325200,63.210724
2011-06-13,73.370003,74.07,71.220001,71.68,27731100,63.879101
2011-06-06,75.099998,75.410004,73.209999,73.330002,21180100,65.109444
2011-05-31,77.339996,77.660004,73.970001,75.260002,23351900,66.82309
2011-05-23,73.330002,77.120003,73.00,76.339996,21098200,67.782013
2011-05-16,73.480003,75.360001,72.279999,74.629997,26159300,66.26371
2011-05-09,75.150002,76.830002,72.779999,73.790001,31606000,65.517876
2011-05-02,80.650002,80.800003,73.580002,74.800003,31190300,66.414658
2011-04-25,79.019997,80.510002,77.980003,80.480003,11981300,71.457909
2011-04-18,76.040001,79.190002,75.190002,78.980003,17535400,70.12606
2011-04-11,79.75,79.900002,75.300003,77.190002,23678300,68.536728
2011-04-04,80.360001,80.900002,78.730003,79.720001,15438000,70.783104
2011-03-28,78.50,80.970001,78.129997,79.989998,16381100,71.022835
2011-03-21,76.699997,78.900002,76.550003,78.690002,12852100,69.868568
2011-03-14,74.75,76.860001,72.900002,75.389999,22983800,66.938507
2011-03-07,78.860001,79.220001,73.029999,75.110001,20952700,66.466141
2011-02-28,78.239998,79.080002,76.290001,78.339996,15313500,69.324417
2011-02-22,77.370003,78.370003,75.910004,77.940002,22793600,68.970459
2011-02-14,73.980003,77.199997,73.980003,77.019997,13153300,68.156326
2011-02-07,74.440002,75.220001,72.849998,74.110001,16751900,65.581223
2011-01-31,71.720001,74.830002,71.220001,74.129997,17381900,65.598915
2011-01-24,69.989998,72.029999,69.360001,71.110001,18363600,62.926472
2011-01-18,70.599998,71.239998,68.730003,70.099998,16349600,62.032703
2011-01-10,68.07,70.669998,67.489998,70.650002,11744600,62.519409
2011-01-03,68.900002,69.190002,67.50,68.279999,11710700,60.422153
2010-12-27,67.089996,68.50,66.910004,68.25,5049200,60.395607
2010-12-20,66.139999,67.489998,65.769997,67.410004,7829300,59.652279
2010-12-13,66.309998,66.970001,65.25,65.889999,11572600,58.307201
2010-12-06,65.769997,67.00,65.040001,65.900002,13462200,58.057789
2010-11-29,62.200001,65.940002,61.630001,65.82,16333200,57.987309
2010-11-22,63.240002,63.43,61.580002,62.509998,17469600,55.071201
2010-11-15,63.330002,63.610001,60.959999,63.59,15736400,56.022682
2010-11-08,61.950001,63.889999,61.91,62.939999,17149100,55.450031
2010-11-01,59.830002,62.310001,59.07,62.310001,15797900,54.895004
2010-10-25,59.759998,60.290001,58.439999,59.240002,11178100,52.190342
2010-10-18,59.060001,59.810001,57.700001,59.299999,12562300,52.243198
2010-10-11,58.400002,59.470001,57.630001,59.209999,13194400,52.16391
2010-10-04,56.540001,58.580002,55.68,58.360001,15975000,51.415062
2010-09-27,55.41,56.950001,54.549999,56.810001,18428700,50.049515
2010-09-20,54.060001,55.540001,53.82,55.27,17859800,48.692776
2010-09-13,55.00,55.23,53.709999,53.889999,13666800,47.476997
2010-09-07,53.790001,54.630001,53.220001,54.52,9032800,47.812218
2010-08-30,52.00,54.439999,50.810001,54.200001,13792800,47.531586
2010-08-23,52.290001,52.720001,50.330002,52.099998,14587300,45.689957
2010-08-16,53.060001,54.509998,51.77,52.189999,15184100,45.768883
2010-08-09,55.900002,56.07,52.900002,53.349998,12431900,46.786163
2010-08-02,54.849998,56.310001,54.77,55.639999,16393400,48.794418
2010-07-26,53.810001,54.720001,53.23,53.84,13099700,47.215878
2010-07-19,51.939999,54.02,51.310001,53.779999,18564200,47.163258
2010-07-12,52.419998,53.509998,51.349998,51.73,13471000,45.365479
2010-07-06,50.240002,52.700001,49.310001,52.619999,15048000,46.145977
2010-06-28,52.73,52.73,48.560001,49.380001,18472400,43.304607
2010-06-21,56.529999,56.700001,51.77,52.490002,18681800,46.031975
2010-06-14,54.990002,55.959999,54.009998,55.610001,17278600,48.768108
2010-06-07,51.759998,54.349998,50.689999,54.32,26211100,47.420605
2010-06-01,52.169998,53.540001,50.439999,51.549999,31886200,45.00243
2010-05-24,52.959999,54.139999,50.150002,53.049999,31388900,46.311913
2010-05-17,56.419998,56.860001,51.009998,53.07,35549900,46.329372
2010-05-10,57.130001,58.110001,55.360001,56.240002,24174900,49.096737
2010-05-03,60.169998,61.07,52.290001,54.990002,35834400,48.005505
2010-04-26,62.200001,62.299999,59.529999,59.91,26707400,52.300594
2010-04-19,58.759998,62.09,58.580002,62.09,19217000,54.203705
2010-04-12,59.779999,60.540001,58.91,59.299999,18816000,51.768074
2010-04-05,58.900002,59.93,58.27,59.830002,17495100,52.230759
2010-03-29,56.439999,58.669998,56.400002,58.540001,16422900,51.104607
2010-03-22,56.560001,57.57,55.720001,56.080002,20328200,48.957062
2010-03-15,58.279999,59.419998,56.759998,57.279999,20269200,50.004642
2010-03-08,58.310001,58.849998,57.669998,58.50,14676200,50.891491
2010-03-01,56.400002,58.279999,56.349998,58.150002,15829100,50.587013
2010-02-22,57.50,57.509998,54.720001,56.139999,18855200,48.838432
2010-02-16,56.299999,57.560001,56.240002,57.360001,17760900,49.899761
2010-02-08,54.25,55.689999,53.73,55.59,24926700,48.359966
2010-02-01,55.150002,57.349998,52.669998,54.240002,29473000,47.185551
2010-01-25,56.68,57.299999,54.220001,54.50,26253300,47.411732
2010-01-19,59.099998,59.900002,56.139999,56.299999,19622500,48.977623
2010-01-11,60.689999,60.869999,58.52,59.259998,19541700,51.552647
2010-01-04,57.919998,60.349998,57.790001,60.299999,17888400,52.457382
2009-12-28,58.25,58.259998,56.950001,57.009998,6887600,49.59528
2009-12-21,56.549999,57.939999,56.52,57.810001,10488300,50.291237
2009-12-14,56.389999,57.25,55.880001,56.150002,16813000,48.847134
2009-12-07,55.450001,56.450001,54.169998,55.529999,17989800,48.046276
2009-11-30,56.700001,58.040001,55.540001,55.900002,20105500,48.366413
2009-11-23,57.669998,58.330002,56.099998,57.02,15224200,49.335472
2009-11-16,57.959999,59.130001,56.139999,56.599998,18860600,48.972073
2009-11-09,57.869999,58.959999,56.490002,57.27,19535500,49.551777
2009-11-02,55.639999,57.66,54.689999,57.080002,23170200,49.387386
2009-10-26,58.34,59.66,54.880001,55.25,25562500,47.804012
2009-10-19,59.09,60.560001,57.799999,58.299999,21118700,50.442966
2009-10-12,56.599998,59.25,56.040001,58.990002,20531800,51.039978
2009-10-05,52.040001,56.41,51.849998,56.16,21901800,48.591373
2009-09-28,53.59,54.650002,51.34,51.970001,19846800,44.966057
2009-09-21,54.27,55.77,53.119999,53.560001,21228000,46.341774
2009-09-14,52.990002,56.279999,52.810001,55.18,18543700,47.743446
2009-09-08,52.00,54.490002,51.82,53.599998,17725100,46.171265
2009-08-31,51.349998,51.689999,49.91,50.959999,13878700,43.897156
2009-08-24,52.84,53.459999,51.119999,52.18,17113700,44.948071
2009-08-17,49.490002,52.549999,48.740002,52.349998,16850600,45.094509
2009-08-10,50.689999,51.529999,50.099998,50.709999,16737500,43.681805
2009-08-03,51.490002,52.279999,50.490002,50.830002,17386000,43.785175
2009-07-27,51.310001,51.669998,48.84,50.619999,18643200,43.604279
2009-07-20,49.09,51.27,48.450001,51.189999,19342900,44.09528
2009-07-13,44.66,48.720001,43.799999,48.450001,22944100,41.735035
2009-07-06,45.119999,45.700001,43.66,44.669998,27472200,38.478924
2009-06-29,48.200001,49.119999,46.130001,46.16,20169200,39.762417
2009-06-22,48.450001,48.450001,46.310001,47.889999,22895200,41.252647
2009-06-15,52.59,52.759998,48.82,49.209999,25415700,42.389698
2009-06-08,51.639999,54.82,50.990002,53.509998,20617800,45.85939
2009-06-01,52.68,57.709999,50.619999,52.110001,26500700,44.659557
2009-05-26,48.290001,51.889999,47.650002,51.68,23980900,44.291039
2009-05-18,48.740002,51.509998,48.040001,48.610001,18987500,41.659973
2009-05-11,51.00,51.09,47.59,48.00,23983100,41.137188
2009-05-04,47.790001,52.349998,47.610001,51.84,23929100,44.428162
2009-04-27,45.080002,47.75,44.50,47.259998,21331600,40.502987
2009-04-20,44.639999,46.439999,42.889999,46.07,18185700,39.483128
2009-04-13,44.669998,46.009998,44.02,45.779999,19976800,39.234592
2009-04-06,45.419998,45.82,42.950001,45.599998,23102900,39.080326
2009-03-30,43.349998,46.34,41.470001,46.02,32537900,39.440277
2009-03-23,44.029999,46.650002,43.93,44.470001,34586700,38.111889
2009-03-16,41.48,46.02,41.310001,43.00,35112500,36.852062
2009-03-09,38.349998,42.34,38.09,41.50,36707000,35.384663
