Date,Open,High,Low,Close,Volume,Adj Close
2016-09-19,188.059998,193.410004,187.600006,192.199997,20700,192.199997
2016-09-12,186.25,189.139999,185.100006,187.580002,13800,187.580002
2016-09-06,192.710007,193.860001,187.410004,187.410004,13300,186.950089
2016-08-29,189.570007,192.509995,188.699997,192.509995,20000,192.037567
2016-08-22,187.479996,190.899994,187.350006,189.600006,11600,189.13472
2016-08-15,187.190002,188.949997,186.149994,187.979996,12500,187.518692
2016-08-08,188.669998,188.740005,186.00,186.759995,25300,186.301682
2016-08-01,186.789993,188.690002,184.360001,188.419998,14100,187.957611
2016-07-25,186.309998,188.009995,185.509995,187.419998,15400,186.960068
2016-07-18,186.059998,187.460007,184.600006,186.460007,14500,186.002426
2016-07-11,183.039993,187.830002,183.039993,186.00,19200,185.543549
2016-07-05,178.070007,182.520004,175.320007,182.229996,14500,181.782791
2016-06-27,171.639999,179.320007,168.050003,178.770004,20800,178.331299
2016-06-20,178.460007,180.470001,172.740005,173.419998,13300,172.994415
2016-06-13,179.270004,179.899994,175.00,175.710007,16500,175.278809
2016-06-06,179.690002,183.190002,179.339996,179.559998,13700,178.602386
2016-05-31,177.979996,180.279999,176.929993,179.059998,15300,178.105042
2016-05-23,171.889999,177.380005,171.00,177.380005,17300,176.434021
2016-05-16,170.220001,172.699997,167.460007,171.380005,21200,170.466019
2016-05-09,171.949997,174.240005,169.770004,170.149994,27700,169.242569
2016-05-02,173.429993,175.029999,169.559998,171.910004,13800,170.993179
2016-04-25,176.089996,177.149994,172.240005,173.179993,14000,172.256409
2016-04-18,174.389999,176.589996,173.509995,176.039993,13900,175.101151
2016-04-11,171.00,174.889999,169.009995,174.419998,40600,173.489792
2016-04-04,173.429993,173.429993,168.619995,170.289993,21600,169.381821
2016-03-28,167.130005,173.399994,166.100006,173.399994,49500,172.475235
2016-03-21,169.210007,169.809998,164.979996,166.860001,13200,165.970108
2016-03-14,168.830002,170.309998,165.470001,169.720001,20100,168.814865
2016-03-07,167.460007,169.539993,164.009995,168.679993,17400,167.780396
2016-02-29,162.830002,168.679993,161.470001,168.020004,19200,167.123932
2016-02-22,160.190002,163.089996,156.809998,162.919998,18900,162.051132
2016-02-16,154.50,158.539993,153.619995,158.070007,18200,157.227005
2016-02-08,152.309998,154.830002,148.00,152.25,33200,151.438034
2016-02-01,160.610001,162.190002,153.800003,154.020004,27900,153.198593
2016-01-25,157.869995,161.289993,155.800003,161.289993,23100,160.42981
2016-01-19,158.210007,158.699997,150.410004,158.389999,42700,157.545288
2016-01-11,160.979996,162.559998,153.690002,156.759995,24700,155.923981
2016-01-04,170.110001,170.110001,160.050003,160.050003,49000,159.196442
2015-12-28,174.410004,176.869995,172.50,172.50,39400,171.580032
2015-12-21,171.729996,176.160004,170.839996,175.399994,20600,174.464569
2015-12-14,180.070007,185.309998,170.399994,170.699997,19900,169.789627
2015-12-07,188.059998,188.059998,179.470001,180.169998,18500,170.966263
2015-11-30,191.339996,191.339996,185.419998,187.800003,38500,178.206497
2015-11-23,186.639999,190.729996,185.820007,190.729996,16400,180.986816
2015-11-16,180.899994,187.179993,180.080002,186.830002,12700,177.286041
2015-11-09,189.380005,189.380005,180.529999,180.550003,14500,171.326859
2015-11-02,184.880005,189.410004,184.880005,189.229996,18200,179.563446
2015-10-26,184.830002,187.070007,181.580002,184.520004,12900,175.094055
2015-10-19,182.850006,185.029999,180.970001,184.759995,13100,175.321777
2015-10-12,183.960007,184.690002,178.970001,183.600006,11500,174.221054
2015-10-05,177.100006,184.520004,177.100006,183.759995,27900,174.372864
2015-09-28,178.169998,178.169998,170.990005,175.889999,25000,166.904907
2015-09-21,182.839996,184.589996,177.330002,178.429993,18200,169.31514
2015-09-14,181.759995,187.380005,180.350006,181.289993,35900,172.029037
2015-09-08,179.779999,183.009995,178.770004,181.199997,11400,171.449661
2015-08-31,180.619995,181.820007,175.380005,178.080002,15300,168.497559
2015-08-24,177.630005,181.550003,125.50,180.860001,89500,171.12796
2015-08-17,189.729996,192.119995,181.50,182.320007,19900,172.509415
2015-08-10,190.00,191.309998,186.25,190.300003,12700,180.059998
2015-08-03,191.919998,193.710007,188.270004,189.100006,13400,178.924576
2015-07-27,188.220001,192.880005,186.00,191.740005,16900,181.422516
2015-07-20,193.139999,193.690002,188.460007,188.809998,12600,178.650177
2015-07-13,192.580002,194.210007,192.210007,193.149994,18900,182.756638
2015-07-06,188.910004,191.440002,186.869995,191.440002,16600,181.138657
2015-06-29,192.179993,196.029999,189.070007,189.929993,20300,179.7099
2015-06-22,195.380005,195.869995,192.809998,193.020004,14900,182.633636
2015-06-15,190.770004,195.270004,189.740005,195.020004,17400,184.526031
2015-06-08,190.339996,192.139999,188.009995,191.539993,11900,180.697678
2015-06-01,188.580002,190.960007,186.029999,190.240005,10800,179.471283
2015-05-26,188.350006,188.889999,185.880005,187.710007,14400,177.084488
2015-05-18,186.919998,190.229996,186.919998,188.830002,12600,178.141098
2015-05-11,185.949997,187.919998,183.410004,187.559998,12700,176.942978
2015-05-04,185.00,186.889999,182.160004,186.270004,21500,175.725998
2015-04-27,190.990005,191.949997,183.009995,184.75,10400,174.292038
2015-04-20,188.179993,190.940002,188.00,190.589996,20000,179.801453
2015-04-13,189.880005,190.960007,186.559998,186.800003,12300,176.225998
2015-04-06,187.860001,189.860001,187.779999,189.520004,17400,178.792038
2015-03-30,188.25,190.279999,186.830002,188.860001,9700,178.169388
2015-03-23,190.929993,191.639999,185.449997,187.410004,23900,176.801468
2015-03-16,186.00,190.979996,185.240005,190.979996,66700,180.169388
2015-03-09,182.649994,186.00,180.770004,184.610001,7500,173.749329
2015-03-02,185.369995,186.929993,181.800003,182.089996,18900,171.377579
2015-02-23,185.00,186.330002,184.119995,185.440002,19600,174.530502
2015-02-17,184.190002,185.25,183.380005,185.25,12700,174.351685
2015-02-09,180.509995,183.929993,178.059998,183.869995,18000,173.052872
2015-02-02,175.210007,181.490005,172.770004,180.539993,11800,169.918762
2015-01-26,177.470001,179.00,174.820007,174.820007,12100,164.535294
2015-01-20,176.25,178.309998,173.589996,177.970001,6000,167.499969
2015-01-12,176.009995,178.720001,171.949997,175.199997,7800,164.892929
2015-01-05,175.529999,177.490005,170.389999,175.779999,17000,165.438812
2014-12-29,179.529999,180.619995,174.869995,176.350006,13600,165.975281
2014-12-22,175.690002,179.360001,175.229996,179.149994,4800,168.610535
2014-12-15,177.25,182.25,174.25,174.600006,12400,164.328232
2014-12-08,180.009995,181.789993,176.100006,176.559998,4400,159.794724
2014-12-01,179.039993,181.330002,176.75,180.820007,10400,163.650223
2014-11-24,179.949997,182.75,179.419998,179.419998,6500,162.383148
2014-11-17,180.039993,181.759995,176.070007,179.789993,8200,162.718002
2014-11-10,180.759995,182.440002,179.880005,180.399994,7300,163.270081
2014-11-03,181.00,182.00,178.940002,179.699997,14900,162.636551
2014-10-27,170.279999,181.220001,169.199997,180.800003,10500,163.632111
2014-10-20,165.289993,172.380005,165.289993,171.369995,9200,155.097534
2014-10-13,162.009995,168.800003,158.169998,166.00,13000,150.237442
2014-10-06,170.429993,171.179993,162.470001,162.779999,9200,147.323196
2014-09-29,169.389999,171.580002,165.470001,169.949997,11500,153.812363
2014-09-22,174.160004,174.160004,169.470001,170.899994,5200,154.672165
2014-09-15,176.309998,177.589996,174.240005,174.559998,9900,157.984634
2014-09-08,177.490005,178.350006,175.789993,176.539993,4200,159.490097
2014-09-02,178.350006,179.639999,176.100006,177.660004,6500,160.501938
2014-08-25,177.350006,178.429993,176.039993,177.399994,6400,160.267044
2014-08-18,175.399994,177.520004,174.300003,177.00,6200,159.905685
2014-08-11,173.419998,175.369995,172.039993,173.800003,9400,157.01474
2014-08-04,170.559998,172.889999,169.360001,172.630005,7400,155.957733
2014-07-28,174.729996,175.660004,169.179993,169.990005,8600,153.572693
2014-07-21,174.229996,177.139999,173.429993,174.559998,4600,157.701324
2014-07-14,178.529999,178.529999,172.399994,175.080002,13800,158.171112
2014-07-07,183.660004,183.660004,172.729996,176.979996,13300,159.887604
2014-06-30,181.009995,185.080002,180.50,184.229996,7000,166.437424
2014-06-23,180.570007,182.50,177.979996,180.570007,10900,163.130905
2014-06-16,177.089996,180.960007,176.389999,180.800003,14300,163.338684
2014-06-09,177.50,179.350006,175.869995,176.940002,11300,159.557159
2014-06-02,172.919998,178.25,170.380005,177.740005,8600,160.278564
2014-05-27,172.50,174.539993,171.759995,172.589996,7700,155.634506
2014-05-19,168.210007,171.800003,166.800003,171.800003,5500,154.922119
2014-05-12,170.419998,173.800003,164.679993,168.149994,10900,151.630692
2014-05-05,172.080002,172.809998,167.220001,169.25,10400,152.622635
2014-04-28,172.25,174.009995,168.300003,172.850006,13000,155.868973
2014-04-21,175.220001,177.279999,171.559998,171.910004,9100,155.021317
2014-04-14,171.139999,175.119995,168.229996,175.119995,17300,157.915955
2014-04-07,175.600006,177.360001,169.720001,170.279999,14100,153.551453
2014-03-31,176.25,182.410004,175.610001,176.399994,8600,159.070206
2014-03-24,182.270004,182.270004,174.300003,175.160004,11900,157.952026
2014-03-17,181.339996,184.050003,181.179993,181.860001,8000,163.993805
2014-03-10,183.300003,183.300003,178.449997,179.809998,10800,161.935287
2014-03-03,178.419998,184.529999,176.139999,183.330002,12300,165.105377
2014-02-24,176.589996,180.350006,176.589996,178.830002,19300,161.052719
2014-02-18,174.440002,176.539993,173.740005,176.419998,8800,158.882294
2014-02-10,169.770004,174.320007,168.679993,174.220001,13200,156.900986
2014-02-03,171.050003,171.50,164.00,169.529999,17700,152.677216
2014-01-27,174.199997,174.679993,169.660004,171.449997,20000,154.406342
2014-01-21,178.860001,179.919998,173.270004,173.600006,15200,156.342621
2014-01-13,177.429993,178.820007,173.75,177.580002,16500,159.926971
2014-01-06,178.199997,178.229996,175.610001,177.669998,22500,160.008026
2013-12-30,179.020004,179.559998,175.669998,177.380005,24500,159.746857
2013-12-23,178.080002,180.199997,177.800003,178.800003,13600,161.025696
2013-12-16,171.970001,178.779999,171.970001,177.25,14500,159.629776
2013-12-09,175.429993,175.50,170.550003,171.210007,14600,153.894516
2013-12-02,177.210007,177.210007,171.509995,175.139999,12400,157.427048
2013-11-25,175.410004,177.729996,174.339996,177.369995,7900,159.431503
2013-11-18,173.600006,174.860001,170.380005,174.729996,7300,157.058502
2013-11-11,170.309998,172.800003,169.559998,172.759995,7000,155.28775
2013-11-04,168.789993,170.830002,167.149994,170.059998,11000,152.860809
2013-10-28,172.00,172.619995,166.699997,168.139999,9300,151.134995
2013-10-21,170.220001,171.619995,168.399994,171.110001,11000,153.804626
2013-10-14,163.779999,169.550003,163.770004,169.550003,12400,152.402405
2013-10-07,161.979996,165.059998,157.830002,164.600006,9300,147.953018
2013-09-30,160.919998,164.820007,160.919998,163.339996,8000,146.82045
2013-09-23,162.600006,163.729996,160.820007,162.789993,6300,146.326065
2013-09-16,162.00,163.669998,160.460007,162.320007,10800,145.90361
2013-09-09,156.850006,160.479996,156.850006,160.25,9100,143.804947
2013-09-03,157.520004,158.720001,153.639999,156.389999,9800,140.341064
2013-08-26,158.119995,158.699997,153.949997,153.949997,23300,138.151459
2013-08-19,155.139999,157.800003,153.550003,157.080002,7500,140.960266
2013-08-12,157.119995,159.699997,154.649994,155.100006,6600,139.183456
2013-08-05,158.479996,159.699997,156.600006,158.020004,7100,141.803802
2013-07-29,156.039993,159.649994,154.449997,158.600006,9900,142.32428
2013-07-22,156.190002,158.00,154.699997,155.820007,5900,139.829575
2013-07-15,155.020004,156.360001,154.119995,155.899994,14100,139.901352
2013-07-08,151.300003,155.059998,151.020004,154.860001,22300,138.968079
2013-07-01,147.369995,150.559998,147.369995,150.059998,8100,134.66066
2013-06-24,142.509995,147.800003,141.199997,145.910004,6900,130.936539
2013-06-17,147.839996,149.610001,142.220001,143.850006,4200,129.087952
2013-06-10,147.449997,148.210007,145.00,146.660004,6000,131.343079
2013-06-03,146.830002,148.259995,143.410004,146.710007,13600,131.387848
2013-05-28,148.75,150.00,146.429993,146.860001,18800,131.522186
2013-05-20,148.75,150.639999,145.00,146.669998,8300,131.35202
2013-05-13,145.770004,148.820007,145.389999,148.820007,6100,133.277496
2013-05-06,142.429993,149.600006,141.910004,146.00,7300,130.751999
2013-04-29,139.669998,143.169998,137.630005,142.229996,14500,127.375725
2013-04-22,135.690002,140.470001,133.449997,139.080002,7700,124.55471
2013-04-15,139.070007,139.070007,132.800003,135.309998,8000,121.178444
