Date,Open,High,Low,Close,Volume,Adj Close
2016-09-19,81.239998,82.900002,80.879997,82.410004,11700,82.410004
2016-09-12,81.739998,82.669998,80.309998,80.779999,13700,80.779999
2016-09-06,84.220001,84.459999,81.82,81.82,13300,81.254654
2016-08-29,82.980003,84.099998,82.639999,83.809998,15100,83.230904
2016-08-22,82.220001,83.489998,81.849998,82.709999,24600,82.138504
2016-08-15,81.82,82.519997,81.400002,82.199997,6800,81.632027
2016-08-08,82.309998,82.459999,81.559998,81.919998,29200,81.353966
2016-08-01,81.839996,82.279999,80.459999,82.190002,32100,81.622101
2016-07-25,81.540001,82.029999,80.839996,81.620003,8500,81.056038
2016-07-18,80.650002,81.860001,80.129997,81.620003,19500,81.056038
2016-07-11,78.970001,81.519997,78.809998,80.519997,8900,79.963638
2016-07-05,77.699997,78.57,76.489998,78.470001,6700,77.927803
2016-06-27,74.879997,77.93,73.309998,77.730003,9500,77.192917
2016-06-20,77.889999,78.510002,75.540001,75.889999,10100,75.365631
2016-06-13,78.480003,78.480003,76.18,76.580002,7900,76.050865
2016-06-06,78.650002,79.510002,78.290001,78.360001,4500,77.316246
2016-05-31,78.010002,78.919998,77.739998,78.440002,6200,77.395187
2016-05-23,75.650002,77.910004,75.300003,77.629997,4500,76.59597
2016-05-16,76.120003,76.849998,74.559998,75.580002,5600,74.57328
2016-05-09,76.459999,77.410004,75.610001,75.910004,5000,74.898888
2016-05-02,76.669998,77.029999,75.449997,76.099998,9400,75.086349
2016-04-25,76.889999,79.120003,75.919998,76.540001,8200,75.520493
2016-04-18,77.199997,77.919998,76.360001,77.150002,8400,76.122368
2016-04-11,75.389999,77.410004,74.959999,77.199997,9400,76.171692
2016-04-04,76.959999,76.959999,74.279999,74.720001,5800,73.724731
2016-03-28,74.980003,77.220001,74.470001,76.779999,5200,75.757294
2016-03-21,75.739998,75.739998,74.150002,74.68,5500,73.685265
2016-03-14,74.629997,76.110001,74.010002,75.660004,6200,74.652214
2016-03-07,74.75,75.099998,72.75,75.089996,20600,74.089798
2016-02-29,72.010002,74.419998,71.650002,74.019997,17800,73.03405
2016-02-22,71.599998,72.419998,70.129997,71.690002,5000,70.735092
2016-02-16,69.529999,71.07,69.199997,70.980003,6700,70.034554
2016-02-08,68.370003,69.43,67.360001,69.099998,4400,68.179588
2016-02-01,70.190002,70.690002,68.860001,69.089996,6800,68.169724
2016-01-25,67.849998,70.769997,67.849998,70.769997,2100,69.827339
2016-01-19,68.400002,68.75,65.940002,68.75,9700,67.834251
2016-01-11,70.25,70.550003,67.110001,67.370003,4400,66.472633
2016-01-04,72.449997,72.919998,70.129997,70.129997,4700,69.195869
2015-12-28,74.379997,75.739998,74.379997,74.669998,3300,73.6754
2015-12-21,73.410004,75.419998,72.760002,75.160004,4700,74.158875
2015-12-14,73.57,75.910004,72.650002,73.040001,5000,72.067108
2015-12-07,76.910004,77.300003,74.010002,74.010002,6500,72.199646
2015-11-30,79.169998,79.269997,77.120003,77.839996,4500,75.935951
2015-11-23,77.839996,78.889999,77.760002,78.82,1300,76.891983
2015-11-16,76.129997,78.019997,76.129997,77.910004,2400,76.00425
2015-11-09,77.910004,77.949997,75.669998,75.669998,1900,73.819038
2015-11-02,77.169998,78.25,77.07,78.190002,1900,76.277397
2015-10-26,76.449997,77.589996,75.489998,76.50,3200,74.628738
2015-10-19,75.400002,76.970001,75.169998,76.620003,2900,74.745804
2015-10-12,75.949997,76.080002,74.150002,75.440002,1700,73.594666
2015-10-05,73.400002,75.650002,73.400002,75.650002,2100,73.79953
2015-09-28,72.669998,72.669998,71.120003,71.489998,2200,69.74128
2015-09-21,72.449997,73.300003,72.150002,73.089996,1000,71.302147
